sample_id,collector_id,miluska_id,date,year,river,location,r_mile,lat,long,live_dead,sex,stage,total,fork,weight_lbs,weight_g,cohort,first_age,second_age,final_age,scale_age,rps,rpsm,age_afs,skip_spawn,ovary_weight,egg_stage,age_id,comments,,,,,
151,FL4,3849,02/18/2020,2020,Saint Johns River,357,,,,live,male,,,409,,,2020,,,,,no,,,,,,223,,,,,,
152,FL5,3850,02/18/2020,2020,Saint Johns River,357,,,,live,female,,,447,,,2020,,,,,no,,,,,,224,,,,,,
153,FL6,3851,02/18/2020,2020,Saint Johns River,357,,,,live,male,,,430,,,2020,,,,,no,,,,,,225,,,,,,
154,FL7,3852,02/18/2020,2020,Saint Johns River,357,,,,live,male,,,441,,,2020,,,,,no,,,,,,226,,,,,,
155,FL8,3853,02/18/2020,2020,Saint Johns River,357,,,,live,male,,,420,,,2020,,,,,no,,,,,,,,,,,,
156,FL9,3854,02/18/2020,2020,Saint Johns River,357,,,,live,female,,,471,,,2020,,,,,no,,,,,,227,,,,,,
157,FL10,3855,02/18/2020,2020,Saint Johns River,357,,,,live,female,,,444,,,2020,,,,,no,,,,,,228,,,,,,
158,FL11,3856,02/18/2020,2020,Saint Johns River,357,,,,live,male,,,386,,,2020,,,,,no,,,,,,229,,,,,,
159,FL12,3857,02/18/2020,2020,Saint Johns River,357,,,,live,male,,,425,,,2020,,,,,no,,,,,,230,,,,,,
160,FL13,3858,02/18/2020,2020,Saint Johns River,355,,,,live,male,,,406,,,2020,,,,,no,,,,,,231,,,,,,
161,FL14,3859,02/18/2020,2020,Saint Johns River,355,,,,live,female,,,476,,,2020,,,,,no,,,,,,232,,,,,,
162,FL15,3860,02/18/2020,2020,Saint Johns River,355,,,,live,male,,,415,,,2020,,,,,no,,,,,,233,,,,,,
163,FL16,3861,02/18/2020,2020,Saint Johns River,355,,,,live,male,,,430,,,2020,,,,,no,,,,,,,,,,,,
164,FL17,3862,02/18/2020,2020,Saint Johns River,355,,,,live,female,,,470,,,2020,,,,,no,,,,,,234,,,,,,
165,FL18,3863,02/18/2020,2020,Saint Johns River,355,,,,live,male,,,415,,,2020,,,,,no,,,,,,235,,,,,,
166,FL19,3864,02/18/2020,2020,Saint Johns River,355,,,,live,female,,,452,,,2020,,,,,no,,,,,,,,,,,,
167,FL20,3865,02/18/2020,2020,Saint Johns River,355,,,,live,female,,,471,,,2020,,,,,no,,,,,,,,,,,,
168,FL21,3866,02/18/2020,2020,Saint Johns River,355,,,,live,male,,,414,,,2020,,,,,no,,,,,,236,,,,,,
169,FL22,3867,02/18/2020,2020,Saint Johns River,354,,,,live,male,,,425,,,2020,,,,,no,,,,,,237,,,,,,
170,FL23,3868,02/18/2020,2020,Saint Johns River,354,,,,live,male,,,432,,,2020,,,,,no,,,,,,,,,,,,
171,FL24,3869,02/18/2020,2020,Saint Johns River,354,,,,live,male,,,439,,,2020,,,,,no,,,,,,238,,,,,,
172,FL25,3870,02/18/2020,2020,Saint Johns River,353,,,,live,female,,,466,,,2020,,,,,no,,,,,,239,,,,,,
173,FL26,3871,02/18/2020,2020,Saint Johns River,353,,,,live,female,,,463,,,2020,,,,,no,,,,,,240,,,,,,
174,FL27,3872,02/18/2020,2020,Saint Johns River,353,,,,live,male,,,448,,,2020,,,,,no,,,,,,,,,,,,
175,FL28,3873,02/18/2020,2020,Saint Johns River,353,,,,live,male,,,416,,,2020,,,,,no,,,,,,241,,,,,,
176,FL29,3874,02/18/2020,2020,Saint Johns River,353,,,,live,male,,,393,,,2020,,,,,no,,,,,,242,,,,,,
177,FL30,3875,02/18/2020,2020,Saint Johns River,353,,,,live,female,,,486,,,2020,,,,,no,,,,,,,,,,,,
178,FL31,3876,02/18/2020,2020,Saint Johns River,347,,,,live,male,,,432,,,2020,,,,,no,,,,,,,,,,,,
179,FL32,3877,02/18/2020,2020,Saint Johns River,320,,,,live,male,,,419,,,2020,,,,,no,,,,,,243,,,,,,
180,FL33,3878,02/18/2020,2020,Saint Johns River,320,,,,live,female,,,411,,,2020,,,,,no,,,,,,244,,,,,,
181,FL34,3879,02/18/2020,2020,Saint Johns River,320,,,,live,female,,,485,,,2020,,,,,no,,,,,,245,,,,,,
182,FL35,3880,02/18/2020,2020,Saint Johns River,320,,,,live,female,,,441,,,2020,,,,,no,,,,,,,,,,,,
183,FL36,3881,02/18/2020,2020,Saint Johns River,320,,,,live,male,,,424,,,2020,,,,,no,,,,,,246,,,,,,
184,FL37,3882,02/18/2020,2020,Saint Johns River,320,,,,live,female,,,426,,,2020,,,,,no,,,,,,,,,,,,
185,FL38,3883,02/18/2020,2020,Saint Johns River,320,,,,live,female,,,475,,,2020,,,,,no,,,,,,247,,,,,,
186,FL39,3884,02/18/2020,2020,Saint Johns River,320,,,,live,female,,,482,,,2020,,,,,no,,,,,,,,,,,,
187,FL40,3885,02/18/2020,2020,Saint Johns River,320,,,,live,female,,,453,,,2020,,,,,no,,,,,,,,,,,,
188,FL41,3886,02/18/2020,2020,Saint Johns River,320,,,,live,male,,,417,,,2020,,,,,no,,,,,,248,,,,,,
189,FL42,3887,02/18/2020,2020,Saint Johns River,320,,,,live,female,,,468,,,2020,,,,,no,,,,,,249,,,,,,
190,FL43,3888,02/18/2020,2020,Saint Johns River,320,,,,live,male,,,398,,,2020,,,,,no,,,,,,,,,,,,
191,FL44,3889,02/18/2020,2020,Saint Johns River,320,,,,live,male,,,422,,,2020,,,,,no,,,,,,250,,,,,,
192,FL45,3890,02/18/2020,2020,Saint Johns River,320,,,,live,male,,,466,,,2020,,,,,no,,,,,,,,,,,,
193,FL46,3891,02/18/2020,2020,Saint Johns River,320,,,,live,male,,,434,,,2020,,,,,no,,,,,,251,,,,,,
194,FL47,3892,02/18/2020,2020,Saint Johns River,320,,,,live,male,,,414,,,2020,,,,,no,,,,,,252,,,,,,
195,FL48,3893,02/18/2020,2020,Saint Johns River,320,,,,live,female,,,467,,,2020,,,,,no,,,,,,253,,,,,,
196,FL49,3894,02/18/2020,2020,Saint Johns River,320,,,,live,male,,,401,,,2020,,,,,no,,,,,,,,,,,,
197,FL50,3895,02/18/2020,2020,Saint Johns River,320,,,,live,male,,,432,,,2020,,,,,no,,,,,,254,,,,,,
198,FL51,3896,02/18/2020,2020,Saint Johns River,320,,,,live,male,,,397,,,2020,,,,,no,,,,,,255,,,,,,
199,FL52,3897,02/18/2020,2020,Saint Johns River,320,,,,live,female,,,466,,,2020,,,,,no,,,,,,256,,,,,,
200,FL53,3898,02/18/2020,2020,Saint Johns River,320,,,,live,female,,,438,,,2020,,,,,no,,,,,,257,,,,,,
201,FL54,3899,02/18/2020,2020,Saint Johns River,320,,,,live,male,,,446,,,2020,,,,,no,,,,,,258,,,,,,
202,FL55,3900,02/18/2020,2020,Saint Johns River,320,,,,live,male,,,369,,,2020,,,,,no,,,,,,259,,,,,,
203,FL56,3901,02/18/2020,2020,Saint Johns River,319,,,,live,female,,,406,,,2020,,,,,no,,,,,,,,,,,,
204,FL57,3902,02/18/2020,2020,Saint Johns River,319,,,,live,male,,,448,,,2020,,,,,no,,,,,,,,,,,,
205,FL58,3903,02/18/2020,2020,Saint Johns River,319,,,,live,male,,,407,,,2020,,,,,no,,,,,,260,,,,,,
206,FL59,3904,02/18/2020,2020,Saint Johns River,319,,,,live,male,,,477,,,2020,,,,,no,,,,,,,,,,,,
207,FL60,3905,02/18/2020,2020,Saint Johns River,319,,,,live,female,,,451,,,2020,,,,,no,,,,,,,,,,,,
208,FL61,3906,02/18/2020,2020,Saint Johns River,319,,,,live,male,,,437,,,2020,,,,,no,,,,,,261,,,,,,
209,FL62,3907,02/18/2020,2020,Saint Johns River,319,,,,live,female,,,407,,,2020,,,,,no,,,,,,,,,,,,
210,FL63,3908,02/18/2020,2020,Saint Johns River,319,,,,live,male,,,437,,,2020,,,,,no,,,,,,262,,,,,,
211,FL64,3909,02/18/2020,2020,Saint Johns River,318,,,,live,male,,,381,,,2020,,,,,no,,,,,,263,,,,,,
212,FL65,3910,02/18/2020,2020,Saint Johns River,318,,,,live,male,,,372,,,2020,,,,,no,,,,,,264,,,,,,
213,FL66,3911,02/18/2020,2020,Saint Johns River,318,,,,live,female,,,481,,,2020,,,,,no,,,,,,265,,,,,,
214,FL67,3912,02/18/2020,2020,Saint Johns River,315,,,,live,female,,,445,,,2020,,,,,no,,,,,,266,,,,,,
215,FL68,3913,03/03/2020,2020,Saint Johns River,357,,,,live,female,,,438,,,2020,,,,,no,,,,,,,,,,,,
216,FL69,3914,03/03/2020,2020,Saint Johns River,357,,,,live,male,,,441,,,2020,,,,,no,,,,,,,,,,,,
217,FL70,3915,03/03/2020,2020,Saint Johns River,357,,,,live,female,,,470,,,2020,,,,,no,,,,,,,,,,,,
218,FL71,3916,03/03/2020,2020,Saint Johns River,357,,,,live,female,,,456,,,2020,,,,,no,,,,,,,,,,,,
219,FL72,3917,03/03/2020,2020,Saint Johns River,357,,,,live,male,,,431,,,2020,,,,,no,,,,,,267,,,,,,
220,FL73,3918,03/03/2020,2020,Saint Johns River,357,,,,live,female,,,415,,,2020,,,,,no,,,,,,,,,,,,
221,FL74,3919,03/03/2020,2020,Saint Johns River,357,,,,live,female,,,453,,,2020,,,,,no,,,,,,,,,,,,
222,FL75,3920,03/03/2020,2020,Saint Johns River,357,,,,live,male,,,431,,,2020,,,,,no,,,,,,,,,,,,
223,FL76,3921,03/03/2020,2020,Saint Johns River,357,,,,live,male,,,421,,,2020,,,,,no,,,,,,268,,,,,,
224,FL77,3922,03/03/2020,2020,Saint Johns River,357,,,,live,male,,,458,,,2020,,,,,no,,,,,,,,,,,,
225,FL78,3923,03/03/2020,2020,Saint Johns River,357,,,,live,male,,,428,,,2020,,,,,no,,,,,,,,,,,,
226,FL79,3924,03/03/2020,2020,Saint Johns River,357,,,,live,male,,,426,,,2020,,,,,no,,,,,,269,,,,,,
227,FL80,3925,03/03/2020,2020,Saint Johns River,357,,,,live,female,,,480,,,2020,,,,,no,,,,,,,,,,,,
228,FL81,3926,03/03/2020,2020,Saint Johns River,357,,,,live,male,,,432,,,2020,,,,,no,,,,,,,,,,,,
229,FL82,3927,03/03/2020,2020,Saint Johns River,357,,,,live,male,,,426,,,2020,,,,,no,,,,,,270,,,,,,
230,FL83,3928,03/03/2020,2020,Saint Johns River,357,,,,live,male,,,388,,,2020,,,,,no,,,,,,,,,,,,
231,FL84,3929,03/03/2020,2020,Saint Johns River,357,,,,live,male,,,439,,,2020,,,,,no,,,,,,271,,,,,,
232,FL85,3930,03/03/2020,2020,Saint Johns River,357,,,,live,male,,,387,,,2020,,,,,no,,,,,,272,,,,,,
233,FL86,3931,03/03/2020,2020,Saint Johns River,357,,,,live,female,,,433,,,2020,,,,,no,,,,,,,,,,,,
234,FL87,3932,03/03/2020,2020,Saint Johns River,357,,,,live,female,,,445,,,2020,,,,,no,,,,,,273,,,,,,
235,FL88,3933,03/03/2020,2020,Saint Johns River,357,,,,live,female,,,490,,,2020,,,,,no,,,,,,,,,,,,
236,FL89,3934,03/03/2020,2020,Saint Johns River,357,,,,live,male,,,436,,,2020,,,,,no,,,,,,274,,,,,,
237,FL90,3935,03/03/2020,2020,Saint Johns River,357,,,,live,male,,,383,,,2020,,,,,no,,,,,,,,,,,,
238,FL91,3936,03/03/2020,2020,Saint Johns River,357,,,,live,female,,,453,,,2020,,,,,no,,,,,,,,,,,,
239,FL92,3937,03/03/2020,2020,Saint Johns River,357,,,,live,male,,,426,,,2020,,,,,no,,,,,,,,,,,,
240,FL93,3938,03/03/2020,2020,Saint Johns River,357,,,,live,female,,,475,,,2020,,,,,no,,,,,,275,,,,,,
241,FL94,3939,03/03/2020,2020,Saint Johns River,357,,,,live,male,,,386,,,2020,,,,,no,,,,,,277,,,,,,
242,FL95,3940,03/03/2020,2020,Saint Johns River,357,,,,live,female,,,460,,,2020,,,,,no,,,,,,,,,,,,
243,FL96,3941,03/03/2020,2020,Saint Johns River,357,,,,live,female,,,452,,,2020,,,,,no,,,,,,,,,,,,
244,FL97,3942,03/03/2020,2020,Saint Johns River,357,,,,live,male,,,422,,,2020,,,,,no,,,,,,278,,,,,,
245,FL98,3943,03/03/2020,2020,Saint Johns River,357,,,,live,female,,,492,,,2020,,,,,no,,,,,,,,,,,,
246,FL99,3944,03/03/2020,2020,Saint Johns River,357,,,,live,male,,,424,,,2020,,,,,no,,,,,,,,,,,,
247,FL100,3945,03/03/2020,2020,Saint Johns River,357,,,,live,male,,,436,,,2020,,,,,no,,,,,,,,,,,,
248,FL101,3946,03/03/2020,2020,Saint Johns River,357,,,,live,female,,,457,,,2020,,,,,no,,,,,,279,,,,,,
249,FL102,3947,03/03/2020,2020,Saint Johns River,357,,,,live,male,,,467,,,2020,,,,,no,,,,,,,,,,,,
250,FL103,3948,03/03/2020,2020,Saint Johns River,357,,,,live,male,,,408,,,2020,,,,,no,,,,,,280,,,,,,
251,FL104,3949,03/03/2020,2020,Saint Johns River,357,,,,live,male,,,446,,,2020,,,,,no,,,,,,,,,,,,
252,FL105,3950,03/03/2020,2020,Saint Johns River,357,,,,live,male,,,421,,,2020,,,,,no,,,,,,281,,,,,,
253,FL106,3951,03/03/2020,2020,Saint Johns River,357,,,,live,male,,,466,,,2020,,,,,no,,,,,,,,,,,,
254,FL107,3952,03/03/2020,2020,Saint Johns River,357,,,,live,female,,,441,,,2020,,,,,no,,,,,,282,,,,,,
255,FL108,3953,03/03/2020,2020,Saint Johns River,357,,,,live,female,,,462,,,2020,,,,,no,,,,,,,,,,,,
256,FL109,3954,03/03/2020,2020,Saint Johns River,357,,,,live,male,,,406,,,2020,,,,,no,,,,,,283,,,,,,
257,FL110,3955,03/03/2020,2020,Saint Johns River,357,,,,live,female,,,488,,,2020,,,,,no,,,,,,,,,,,,
258,FL111,3956,03/03/2020,2020,Saint Johns River,357,,,,live,male,,,457,,,2020,,,,,no,,,,,,284,,,,,,
259,FL112,3957,03/03/2020,2020,Saint Johns River,357,,,,live,female,,,420,,,2020,,,,,no,,,,,,,,,,,,
260,FL113,3958,03/03/2020,2020,Saint Johns River,357,,,,live,male,,,416,,,2020,,,,,no,,,,,,,,,,,,
261,FL114,3959,03/03/2020,2020,Saint Johns River,357,,,,live,male,,,446,,,2020,,,,,no,,,,,,285,,,,,,
262,FL115,3960,03/03/2020,2020,Saint Johns River,357,,,,live,female,,,401,,,2020,,,,,no,,,,,,,,,,,,
263,FL116,3961,03/03/2020,2020,Saint Johns River,357,,,,live,male,,,441,,,2020,,,,,no,,,,,,,,,,,,
264,FL117,3962,03/03/2020,2020,Saint Johns River,357,,,,live,male,,,422,,,2020,,,,,no,,,,,,,,,,,,
265,FL118,3963,03/03/2020,2020,Saint Johns River,357,,,,live,female,,,444,,,2020,,,,,no,,,,,,287,,,,,,
266,FL119,3964,03/03/2020,2020,Saint Johns River,357,,,,live,female,,,437,,,2020,,,,,no,,,,,,286,,,,,,
267,FL120,3965,03/03/2020,2020,Saint Johns River,357,,,,live,male,,,366,,,2020,,,,,no,,,,,,,,,,,,
268,FL121,3966,03/03/2020,2020,Saint Johns River,357,,,,live,male,,,427,,,2020,,,,,no,,,,,,,,,,,,
269,FL122,3967,03/03/2020,2020,Saint Johns River,357,,,,live,male,,,415,,,2020,,,,,no,,,,,,,,,,,,
270,FL123,3968,03/03/2020,2020,Saint Johns River,351,,,,live,female,,,444,,,2020,,,,,no,,,,,,,,,,,,
271,FL124,3969,03/03/2020,2020,Saint Johns River,351,,,,live,female,,,447,,,2020,,,,,no,,,,,,288,,,,,,
272,FL125,3970,03/03/2020,2020,Saint Johns River,351,,,,live,male,,,398,,,2020,,,,,no,,,,,,,,,,,,
273,FL126,3971,03/03/2020,2020,Saint Johns River,351,,,,live,male,,,425,,,2020,,,,,no,,,,,,,,,,,,
274,FL127,3972,03/03/2020,2020,Saint Johns River,351,,,,live,female,,,454,,,2020,,,,,no,,,,,,,,,,,,
275,FL128,3973,03/03/2020,2020,Saint Johns River,350,,,,live,unknown,,,416,,,2020,,,,,no,,,,,,,,,,,,
276,FL129,3974,03/03/2020,2020,Saint Johns River,349,,,,live,male,,,436,,,2020,,,,,no,,,,,,,,,,,,
277,FL130,3975,03/03/2020,2020,Saint Johns River,349,,,,live,female,,,458,,,2020,,,,,no,,,,,,291,,,,,,
278,FL131,3976,03/03/2020,2020,Saint Johns River,347,,,,live,male,,,400,,,2020,,,,,no,,,,,,,,,,,,
279,FL132,3977,03/03/2020,2020,Saint Johns River,347,,,,live,male,,,444,,,2020,,,,,no,,,,,,292,,,,,,
280,FL133,3978,03/03/2020,2020,Saint Johns River,347,,,,live,female,,,466,,,2020,,,,,no,,,,,,293,,,,,,
281,FL134,3979,03/03/2020,2020,Saint Johns River,347,,,,live,female,,,490,,,2020,,,,,no,,,,,,294,,,,,,
282,FL135,3980,03/03/2020,2020,Saint Johns River,347,,,,live,female,,,461,,,2020,,,,,no,,,,,,,,,,,,
283,FL136,3981,03/03/2020,2020,Saint Johns River,346,,,,live,male,,,431,,,2020,,,,,no,,,,,,295,,,,,,
284,FL137,3982,03/03/2020,2020,Saint Johns River,346,,,,live,male,,,390,,,2020,,,,,no,,,,,,296,,,,,,
285,FL138,3983,03/03/2020,2020,Saint Johns River,346,,,,live,male,,,390,,,2020,,,,,no,,,,,,,,,,,,
286,FL139,3984,03/03/2020,2020,Saint Johns River,346,,,,live,male,,,437,,,2020,,,,,no,,,,,,297,,,,,,
287,FL140,3985,03/03/2020,2020,Saint Johns River,346,,,,live,female,,,453,,,2020,,,,,no,,,,,,,,,,,,
288,FL141,3986,03/03/2020,2020,Saint Johns River,346,,,,live,male,,,449,,,2020,,,,,no,,,,,,,,,,,,
289,FL142,3987,03/03/2020,2020,Saint Johns River,346,,,,live,female,,,446,,,2020,,,,,no,,,,,,298,,,,,,
290,FL143,3988,03/03/2020,2020,Saint Johns River,317,,,,live,female,,,425,,,2020,,,,,no,,,,,,299,,,,,,
291,FL144,3989,03/03/2020,2020,Saint Johns River,317,,,,live,female,,,432,,,2020,,,,,no,,,,,,,,,,,,
292,FL145,3990,03/03/2020,2020,Saint Johns River,317,,,,live,male,,,432,,,2020,,,,,no,,,,,,,,,,,,
293,FL146,3991,03/03/2020,2020,Saint Johns River,317,,,,live,male,,,403,,,2020,,,,,no,,,,,,,,,,,,
294,FL147,3992,03/03/2020,2020,Saint Johns River,317,,,,live,male,,,449,,,2020,,,,,no,,,,,,,,,,,,
295,FL148,3993,03/03/2020,2020,Saint Johns River,317,,,,live,female,,,446,,,2020,,,,,no,,,,,,,,,,,,
296,FL149,3994,03/03/2020,2020,Saint Johns River,317,,,,live,male,,,408,,,2020,,,,,no,,,,,,,,,,,,
297,FL150,3995,03/03/2020,2020,Saint Johns River,317,,,,live,male,,,426,,,2020,,,,,no,,,,,,,,,,,,
298,FL151,3996,03/03/2020,2020,Saint Johns River,315,,,,live,female,,,455,,,2020,,,,,no,,,,,,,,,,,,
299,FL152,3997,03/19/2020,2020,Saint Johns River,318,,,,live,female,,,442,,,2020,,,,,no,,,,,,,,,,,,
300,FL153,3998,03/19/2020,2020,Saint Johns River,318,,,,live,male,,,417,,,2020,,,,,no,,,,,,300,,,,,,
301,FL154,3999,03/19/2020,2020,Saint Johns River,319,,,,live,male,,,362,,,2020,,,,,no,,,,,,301,,,,,,
302,FL155,4000,03/19/2020,2020,Saint Johns River,320,,,,live,female,,,407,,,2020,,,,,no,,,,,,302,,,,,,
303,FL156,4001,03/19/2020,2020,Saint Johns River,320,,,,live,male,,,375,,,2020,,,,,no,,,,,,303,,,,,,
304,FL157,4002,03/19/2020,2020,Saint Johns River,320,,,,live,male,,,462,,,2020,,,,,no,,,,,,304,,,,,,
305,FL158,4003,03/19/2020,2020,Saint Johns River,320,,,,live,female,,,396,,,2020,,,,,no,,,,,,305,,,,,,
306,FL159,4004,03/19/2020,2020,Saint Johns River,352,,,,live,male,,,457,,,2020,,,,,no,,,,,,306,,,,,,
307,FL160,4005,03/19/2020,2020,Saint Johns River,354,,,,live,female,,,437,,,2020,,,,,no,,,,,,307,,,,,,
308,FL161,4006,03/19/2020,2020,Saint Johns River,355,,,,live,unknown,,,396,,,2020,,,,,no,,,,,,308,,,,,,
309,FL162,4007,03/19/2020,2020,Saint Johns River,355,,,,live,unknown,,,474,,,2020,,,,,no,,,,,,309,,,,,,
310,FL163,4008,03/19/2020,2020,Saint Johns River,348,,,,live,female,,,431,,,2020,,,,,no,,,,,,,,,,,,
311,3042,3648,5/18/20,2020,Delaware River,Smithfield Beach,218,41.028688,-75.052167,live,female,gravid,558,492.436,,1955,2013,,,7,7,yes,2,,,351,1,,Matt Best (fin clip); problem with sequence 1-25 got out of order at time of collection; Yellow -  1,,,,,
312,3043,3649,5/18/20,2020,Delaware River,Smithfield Beach,218,41.028688,-75.052167,live,female,gravid,600,529.48,,2182,2012,,,8,9,yes,2,,,397,2,,Matt Best (fin clip); problem with sequence 1-25 got out of order at time of collection; Yellow -  2,,,,,
313,3044,3650,5/18/20,2020,Delaware River,Smithfield Beach,218,41.028688,-75.052167,live,female,gravid,523,461.566,,1402,2015,,,5,5,no,0,,,281,2,,Matt Best (fin clip); problem with sequence 1-25 got out of order at time of collection; Yellow -  3,,,,,
314,3045,3651,5/18/20,2020,Delaware River,Smithfield Beach,218,41.028688,-75.052167,live,female,gravid,556,490.672,,1342,2015,,,5,5,no,0,,,200,1,,Matt Best (fin clip); problem with sequence 1-25 got out of order at time of collection; Yellow -  4,,,,,
315,3046,3652,5/18/20,2020,Delaware River,Smithfield Beach,218,41.028688,-75.052167,live,female,gravid,545,480.97,,1552,2014,,,6,6,no,0,,,292,2,,Matt Best (fin clip); problem with sequence 1-25 got out of order at time of collection; Yellow -  5,,,,,
316,3047,3653,5/18/20,2020,Delaware River,Smithfield Beach,218,41.028688,-75.052167,live,female,gravid,560,494.2,,1485,2013,,,7,7,yes,2,,,194,1,,Matt Best (fin clip); problem with sequence 1-25 got out of order at time of collection; Yellow -  6,,,,,
317,3048,3654,5/18/20,2020,Delaware River,Smithfield Beach,218,41.028688,-75.052167,live,female,gravid,543,479.206,,1430,2014,,,6,6,no,0,,,244,1,,Matt Best (fin clip); problem with sequence 1-25 got out of order at time of collection; Yellow -  7,,,,,
318,3049,3655,5/18/20,2020,Delaware River,Smithfield Beach,218,41.028688,-75.052167,live,male,,473,417.466,,920,2015,,,5,6,no,0,,,,,,Matt Best (fin clip); problem with sequence 1-25 got out of order at time of collection; Yellow -  8,,,,,
319,3050,3656,5/18/20,2020,Delaware River,Smithfield Beach,218,41.028688,-75.052167,live,female,ripe,473,417.466,,944,2016,,,4,5,no,0,,,142,2,,Matt Best (fin clip); problem with sequence 1-25 got out of order at time of collection; Yellow -  9,,,,,
320,3051,3657,5/18/20,2020,Delaware River,Smithfield Beach,218,41.028688,-75.052167,live,female,ripe,522,460.684,,1010,2012,,,8,7,no,0,,,160,2,,Matt Best (fin clip); problem with sequence 1-25 got out of order at time of collection; Yellow -  10,,,,,
321,3052,3658,5/18/20,2020,Delaware River,Smithfield Beach,218,41.028688,-75.052167,live,female,gravid,568,501.256,,1471,2013,,,7,7,yes,1,,,222,2,,Matt Best (fin clip); problem with sequence 1-25 got out of order at time of collection; Yellow -  11,,,,,
322,3053,3659,5/18/20,2020,Delaware River,Smithfield Beach,218,41.028688,-75.052167,live,female,gravid,559,493.318,,1785,2013,,,7,7,yes,2,,,306,1,,Matt Best (fin clip); problem with sequence 1-25 got out of order at time of collection; Yellow -  12,,,,,
323,3054,3660,5/18/20,2020,Delaware River,Smithfield Beach,218,41.028688,-75.052167,live,female,gravid,538,474.796,,1357,2014,,,6,6,no,0,,,240,2,,Matt Best (fin clip); problem with sequence 1-25 got out of order at time of collection; Yellow -  13,,,,,
324,3055,3661,5/18/20,2020,Delaware River,Smithfield Beach,218,41.028688,-75.052167,live,male,,472,416.584,,959,2016,,,4,4,no,0,,,,,,Matt Best (fin clip); problem with sequence 1-25 got out of order at time of collection; Yellow -  14,,,,,
325,3056,3662,5/18/20,2020,Delaware River,Smithfield Beach,218,41.028688,-75.052167,live,male,,476,420.112,,948,2015,,,5,5,yes,1,,,,,,Matt Best (fin clip); problem with sequence 1-25 got out of order at time of collection; Yellow -  15,,,,,
326,3057,3663,5/18/20,2020,Delaware River,Smithfield Beach,218,41.028688,-75.052167,live,male,,491,433.342,,959,2015,,,5,5,no,0,,,,,,Matt Best (fin clip); problem with sequence 1-25 got out of order at time of collection; Yellow -  16,,,,,
327,3058,3664,5/18/20,2020,Delaware River,Smithfield Beach,218,41.028688,-75.052167,live,male,,495,436.87,,946,2015,,,5,5,yes,1,,,,,,Matt Best (fin clip); problem with sequence 1-25 got out of order at time of collection; Yellow -  17,,,,,
328,3059,3665,5/18/20,2020,Delaware River,Smithfield Beach,218,41.028688,-75.052167,live,male,,499,440.398,,933,2015,,,5,5,yes,1,,,,,,Matt Best (fin clip); problem with sequence 1-25 got out of order at time of collection; Yellow -  18,,,,,
329,3060,3666,5/18/20,2020,Delaware River,Smithfield Beach,218,41.028688,-75.052167,live,female,gravid,552,487.144,,1326,2015,,,5,6,no,0,,,196,2,,Matt Best (fin clip); problem with sequence 1-25 got out of order at time of collection; Yellow -  19,,,,,
330,3061,3667,5/18/20,2020,Delaware River,Smithfield Beach,218,41.028688,-75.052167,live,female,gravid,531,468.622,,1160,2015,,,5,5,no,0,,,147,1,,Matt Best (fin clip); problem with sequence 1-25 got out of order at time of collection; Yellow -  20,,,,,
331,3062,3668,5/18/20,2020,Delaware River,Smithfield Beach,218,41.028688,-75.052167,live,female,gravid,532,469.504,,1492,2020,,,,,no,,,,248,1,,Matt Best (fin clip); problem with sequence 1-25 got out of order at time of collection; Yellow -  21,,,,,
332,3063,3669,5/18/20,2020,Delaware River,Smithfield Beach,218,41.028688,-75.052167,live,female,gravid,505,445.69,,1319,2016,,,4,5,yes,1,,,194,1,,Matt Best (fin clip); problem with sequence 1-25 got out of order at time of collection; Yellow -  22,,,,,
333,3064,3670,5/18/20,2020,Delaware River,Smithfield Beach,218,41.028688,-75.052167,live,female,gravid,560,494.2,,1689,2015,,,5,6,no,0,,,286,1,,Matt Best (fin clip); problem with sequence 1-25 got out of order at time of collection; Yellow -  23,,,,,
334,3065,3671,5/18/20,2020,Delaware River,Smithfield Beach,218,41.028688,-75.052167,live,female,gravid,539,475.678,,1512,2015,,,5,6,no,0,,,227,2,,Matt Best (fin clip); problem with sequence 1-25 got out of order at time of collection; Yellow -  24,,,,,
335,3067,3672,5/18/20,2020,Delaware River,Smithfield Beach,218,41.028688,-75.052167,live,male,,501,442.162,,1128,2015,,,5,6,no,0,,,,,,Matt Best (fin clip) Yellow -  25,,,,,
336,3068,3673,5/19/20,2020,Delaware River,Smithfield Beach,218,41.028688,-75.052167,live,female,gravid,573,505.666,,1701,2014,,,6,7,no,0,,,237,2,,Matt Best (fin clip) Yellow -  26,,,,,
337,3069,3674,5/19/20,2020,Delaware River,Smithfield Beach,218,41.028688,-75.052167,live,male,,481,424.522,,982,2014,,,6,5,no,0,,,,,,Matt Best (fin clip) Yellow -  27,,,,,
338,3070,3675,5/19/20,2020,Delaware River,Smithfield Beach,218,41.028688,-75.052167,live,female,gravid,536,473.032,,1556,2014,,,6,6,yes,1,,,234,2,,Matt Best (fin clip) Yellow -  28,,,,,
339,3071,3676,5/19/20,2020,Delaware River,Smithfield Beach,218,41.028688,-75.052167,live,female,gravid,517,456.274,,1209,2015,,,5,5,no,0,,,233,2,,Matt Best (fin clip) Yellow -  29,,,,,
340,3072,3677,5/19/20,2020,Delaware River,Smithfield Beach,218,41.028688,-75.052167,live,male,,519,458.038,,1118,2014,,,6,6,yes,1,,,,,,Matt Best (fin clip) Yellow -  30,,,,,
